Sample	posterior	likelihood	prior	structuredCoalescent.t:h9n2_526_asia_b2	treeHeight.t:h9n2_526_asia_b2	clockRate.c:h9n2_526_asia_b2	kappa.s:h9n2_526_asia_b2	gammaShape.s:h9n2_526_asia_b2	Ne.0.0	Ne.1.0	Ne.2.0	Ne.3.0	Ne.4.0	Ne.5.0	Ne.6.0	Ne.7.0	Ne.8.0	Ne.9.0	Ne.10.0	Ne.11.0	RootProbability.0	RootProbability.1	RootProbability.2	RootProbability.3	RootProbability.4	RootProbability.5	RootProbability.6	RootProbability.7	RootProbability.8	RootProbability.9	RootProbability.10	RootProbability.11	sum(mig_glm_indicator)	sum(ne_glm_indicator)	mig_glm_beta1	mig_glm_beta2	mig_glm_beta3	mig_glm_beta4	mig_glm_beta5	mig_glm_beta6	mig_glm_beta7	mig_glm_beta8	mig_glm_beta9	mig_glm_beta10	mig_glm_beta11	mig_glm_clock	mig_glm_indicator1	mig_glm_indicator2	mig_glm_indicator3	mig_glm_indicator4	mig_glm_indicator5	mig_glm_indicator6	mig_glm_indicator7	mig_glm_indicator8	mig_glm_indicator9	mig_glm_indicator10	mig_glm_indicator11	ne_glm_alpha1	ne_glm_alpha2	ne_glm_alpha3	ne_glm_alpha4	ne_glm_alpha5	ne_glm_alpha6	ne_glm_alpha7	ne_glm_alpha8	ne_glm_alpha9	ne_glm_alpha10	ne_glm_alpha11	ne_glm_alpha12	ne_glm_beta1	ne_glm_beta2	ne_glm_beta3	ne_glm_beta4	ne_glm_clock	ne_glm_indicator1	ne_glm_indicator2	ne_glm_indicator3	ne_glm_indicator4	migrationGLMscaler.trade	migrationGLMscaler.productFrom	migrationGLMscaler.productTo	migrationGLMscaler.shareBorder	migrationGLMscaler.distance	migrationGLMscaler.tempFrom	migrationGLMscaler.tempTo	migrationGLMscaler.rainFrom	migrationGLMscaler.rainTo	migrationGLMscaler.rainSeasonFrom	migrationGLMscaler.rainSeasonTo	NeGLMscaler.poultryProduction	NeGLMscaler.temperature	NeGLMscaler.rain	NeGLMscaler.rainSeason
110000	-2272.6597809995314	0.0	-2272.6597809995314	-2152.290902058623	46.06003300334383	0.00341	8.727	0.469	11.222487924324419	29.359524328592446	11.22730108131862	4.385433543886944	10.05129317689687	6.821332802816973	9.64661625130909	12.612618465624553	4.526779812832406	11.08382513083226	3.072718162926233	3.445866198085969	1.5881164758400782E-6	1.1241514497307073E-5	0.9968884980621697	1.1243330156388584E-8	5.009803268232031E-8	4.584863185424039E-8	0.0029853903108317077	2.334091110935046E-6	4.6869258921658417E-7	4.461429916633883E-5	1.4452987276254863E-7	6.561319329165172E-5	5	0	6.762221186628802	-1.7610458190116522	3.0393321818636805	1.8699385248795257	-1.0767566251963094	4.108405303397212	6.57044529461573	0.026198665224011944	6.145914773642768	-1.3991816665488557	-0.4524074268265994	8.251674024329885E-4	0	1	0	1	1	0	0	0	0	1	1	0.7011877084508309	1.6628850950739773	0.7016165015291747	-0.23844341650445136	0.5909693933464759	0.20332297119638115	0.5498752991280615	0.8179658711522654	-0.20672107857774003	0.6887549429571088	-0.5941693422408165	-0.47955659802863965	-2.587645027275095	-0.13930804345326064	-0.2942983525440904	-1.0199814286273778	5.566307497127373	0	0	0	0	0.0	-1.7610458190116522	0.0	1.8699385248795257	-1.0767566251963094	0.0	0.0	0.0	0.0	-1.3991816665488557	-0.4524074268265994	0.0	0.0	0.0	0.0
120000	-2268.91968304391	0.0	-2268.91968304391	-2157.153556762721	46.06003300334383	0.00341	8.727	0.469	13.565690544904315	36.60826789509793	12.071232891792913	11.982869600067596	13.911939591364728	4.75532022484529	7.153009273400905	9.582603951909404	3.870409927022135	9.289040350456746	3.427345753746609	11.191996052060485	7.2104318635629E-14	2.6824780136022963E-9	2.412992523477269E-10	2.4855602120499833E-12	2.609092213493066E-5	1.9169258991729195E-6	1.7271721123641437E-10	7.463909054818716E-6	0.5018355687611565	6.4113892170871484E-12	0.49812895636298465	1.3306389657749995E-11	4	0	2.941792829997549	-2.155731720107731	0.3461861108232595	2.434073708094864	-1.175790967696244	-1.0756702602635906	3.5161359914498105	-5.39442039958787	-1.1852330901577228	-1.5591358946226914	3.4487560417855256	4.4136918020435333E-4	0	1	0	1	1	0	0	0	0	1	0	0.5418614961222431	1.5345917586065845	0.42514281996647857	0.41779574150124177	0.5670650797836119	-0.5064183164652589	-0.09814920950202252	0.1942670112501919	-0.712321929335384	0.16315289323006368	-0.8338962261748012	0.34951652955393864	-0.7802765424003073	-0.42717574251126417	-0.15561326737500308	0.5197219615228659	7.890680306743819	0	0	0	0	0.0	-2.155731720107731	0.0	2.434073708094864	-1.175790967696244	0.0	0.0	0.0	0.0	-1.5591358946226914	0.0	0.0	0.0	0.0	0.0
130000	-2272.7227618340853	0.0	-2272.7227618340853	-2159.4996436056695	46.06003300334383	0.00341	8.727	0.469	9.978433344018617	30.90474491583693	15.092034557532562	8.69032951510358	12.535157311097684	6.013705732987025	15.159254139304512	14.258996902900622	5.699581161032925	13.171197268973067	5.671688728679051	14.10273867352466	1.139532027529866E-7	2.579392989881345E-6	0.9980749005979098	1.2452842392824377E-9	4.601681898682202E-9	1.7689130929423854E-9	0.001654576323035513	3.4504555802286525E-7	7.053100956257036E-8	5.21430757602863E-6	1.6083527743900024E-8	2.62176149311489E-4	5	0	-3.378730256001033	-2.0236850896228677	-0.86428831374166	2.552962568191253	-1.2043311705264022	3.445932001836042	-1.7710712548083543	-1.5222623497229397	0.5136220314813562	-1.8092243546165288	-0.7237912524041756	3.91797914662335E-4	0	1	0	1	1	0	0	0	0	1	1	-0.026054804376390333	1.1044288264419042	0.3876861890709625	-0.16427004537734555	0.20205637846009833	-0.5324397497821096	0.39213027692965297	0.3309071662769022	-0.5860882111997905	0.25155151760915656	-0.5909939936786659	0.3198881078684375	-0.12562026619334335	1.688654422299662	0.33332793309888264	0.9431188990080925	10.241836024635013	0	0	0	0	0.0	-2.0236850896228677	0.0	2.552962568191253	-1.2043311705264022	0.0	0.0	0.0	0.0	-1.8092243546165288	-0.7237912524041756	0.0	0.0	0.0	0.0
140000	-2268.687432041487	0.0	-2268.687432041487	-2151.596091816818	46.06003300334383	0.00341	8.727	0.469	11.362033609886474	37.33996845459321	14.386129001598908	5.425871793523772	10.44199206829692	4.958906916972737	9.544542477229376	11.618661683980383	4.084002700011488	9.23645414089806	3.1439468798962213	5.305976421267685	5.134245064218301E-7	5.158464333768107E-6	0.9967844255875328	4.456308495010711E-9	1.482647051545095E-8	1.43708429997645E-8	0.003114265516990815	6.166997828785322E-7	1.4992782559977672E-7	8.535632628146006E-6	6.288628424803598E-8	8.623820649351113E-5	5	0	-7.308653252558458	-1.8600120274033007	-7.487265067007198	2.0400074582890824	-1.054286290369037	-0.7321631104407573	-0.7006389855194378	0.4722463320316711	-1.310770784324312	-1.3527250381992575	-0.7362694216266299	4.2431588062783674E-4	0	1	0	1	1	0	0	0	0	1	1	0.3677900538645562	1.5575769349358468	0.6037771202054235	-0.3713087725791455	0.28334801702993484	-0.4613020215548985	0.1934821644274395	0.39012521293314534	-0.6554097969404135	0.1606707026553025	-0.917008379645062	-0.3936535464430211	-0.1776204582050821	0.3889118241074042	2.0209520695390832	-0.8710989155896252	7.865509840388142	0	0	0	0	0.0	-1.8600120274033007	0.0	2.0400074582890824	-1.054286290369037	0.0	0.0	0.0	0.0	-1.3527250381992575	-0.7362694216266299	0.0	0.0	0.0	0.0
150000	-2272.4455100559253	0.0	-2272.4455100559253	-2152.3920411570343	46.06003300334383	0.00341	8.727	0.469	17.737464635102853	36.569688659771806	14.263849776062722	7.772181780066481	8.877339615247523	5.702264453014479	11.935443812191723	12.107575536767147	5.000007052911665	10.702314171465783	2.6871083314219373	6.887128471907713	1.5005909838441997E-7	1.557902141006434E-6	0.9999774991413393	2.6766014876339924E-9	6.9561549728101946E-9	2.2813745100079848E-8	1.4936243996481135E-5	1.9955552302014753E-7	9.54962472661977E-8	1.94589026451199E-6	7.376157511574376E-8	3.509503313450788E-6	5	0	-7.442603286825198	-1.834402948096665	2.28277585836639	2.819453127437343	-0.5720589993278334	-4.061426518918524	-3.1354330222033227	-9.298018434115969	2.3667277942498006	-1.1450453299663805	-0.8213227502024991	4.218840786992356E-4	0	1	0	1	1	0	0	0	0	1	1	1.1342766707610066	1.8578173406526086	0.9163259708910961	0.30914854240874867	0.4420995413091201	-5.390095231404406E-4	0.7381100669411472	0.7524289561862484	-0.13196305491507718	0.6290576178597755	-0.7529367322427499	0.188251852720829	1.1135334273161972	1.7111546877742625	-0.035456198558511356	0.3391390113801367	5.705338856350022	0	0	0	0	0.0	-1.834402948096665	0.0	2.819453127437343	-0.5720589993278334	0.0	0.0	0.0	0.0	-1.1450453299663805	-0.8213227502024991	0.0	0.0	0.0	0.0
160000	-2266.1617732840396	0.0	-2266.1617732840396	-2147.373038132617	46.06003300334383	0.00341	8.727	0.469	9.244989866243289	32.698752482887905	12.122699339687575	9.160238965702074	9.064249601903658	5.429293838366412	8.985058538404152	9.295332447715701	11.76648377170665	11.20220251179804	3.5282076100219775	4.146677542952625	4.035836720612178E-9	9.135722471382208E-7	0.9990206669228395	1.3333329318521337E-10	1.4972503649025134E-8	2.4894985829250663E-8	9.601217155819282E-4	6.847176191752339E-7	1.3317533374115431E-5	1.418570520125474E-6	1.0013661341666192E-6	1.831565024399568E-6	7	0	-1.9912803519240583	-2.664147361328556	0.04244537991725228	2.585778334748288	-0.7292810802244152	-0.32776137323105814	0.21954651889172122	-0.8752667213751193	-0.6587253218068617	-2.038296704639498	-0.6922375420698825	3.504128681113571E-4	0	1	0	1	1	1	0	1	0	1	1	-0.421409820860523	0.8418453372398236	-0.15041191592599326	-0.43061932326074376	-0.4411535284976338	-0.9536825122593748	-0.44992855422526984	-0.41597920273603545	-0.18023645789592072	-0.22938117775871503	-1.3847016067739635	-1.2231841680272129	-0.08069575543585938	1.0906067264662167	1.5353747432828175	0.2574181912526272	14.09037005975357	0	0	0	0	0.0	-2.664147361328556	0.0	2.585778334748288	-0.7292810802244152	-0.32776137323105814	0.0	-0.8752667213751193	0.0	-2.038296704639498	-0.6922375420698825	0.0	0.0	0.0	0.0
170000	-2265.595373216293	0.0	-2265.595373216293	-2147.6704909629284	46.06003300334383	0.00341	8.727	0.469	12.528310735225576	36.7079896186687	9.696306167524465	7.600718318949709	9.983055715395249	4.601114172732954	9.167917098684798	9.727326348573703	6.753239162078363	11.66940265867978	2.5318067364035635	8.626207416066993	1.3280674221250743E-8	4.33800278624009E-10	0.9999911549559285	1.0651306580663491E-10	8.830811688117873E-10	2.0235168496540345E-9	6.732254075218535E-6	5.032967131149411E-8	5.793313540245185E-8	9.701430857768083E-8	1.0933966409022952E-8	1.8798513290239102E-6	5	0	3.377555818401178	-1.989905655120006	3.774477504057632	3.05784347855409	-0.6243699854565238	0.37379287079260426	3.5893494072241956	7.882662363754297	6.5993767055819	-1.8206594660351252	-0.6974695489407761	4.756903292755553E-4	0	1	0	1	1	0	0	0	0	1	1	0.4501361314467094	1.525139621395423	0.19389019475916594	-0.049612052275648424	0.22303441661309695	-0.5515563251226144	0.13785530671403934	0.19708426336564724	-0.16783254510858894	0.37911544817552323	-1.1489216378187337	0.07695013263544839	-0.9718863709759081	-0.5441969109083893	1.4626547304095356	-1.1349373403861625	7.98731621812009	0	0	0	0	0.0	-1.989905655120006	0.0	3.05784347855409	-0.6243699854565238	0.0	0.0	0.0	0.0	-1.8206594660351252	-0.6974695489407761	0.0	0.0	0.0	0.0
180000	-2257.218560516612	0.0	-2257.218560516612	-2138.0448840960594	46.06003300334383	0.00341	8.727	0.469	8.49115408166841	31.225228727429585	4.615434953444138	8.202434988177357	7.167525378782114	6.642841414057417	12.976132838697415	7.216488980756597	8.405437886737344	8.14149946231969	3.3859372647126094	12.09822904581567	4.260364427329405E-5	2.78765394317305E-10	4.530391109245229E-4	9.010287190929216E-7	1.7861330089278794E-8	8.805797949625682E-12	3.0148704736987307E-5	8.830599663918326E-6	9.092821613196959E-5	1.0440449559785325E-11	1.1376732447789045E-9	0.9993735293985352	5	1	-8.654471618567934	1.5665516429271502	-1.0302139230674272	1.8204026374769318	-1.3650345062432545	3.5576925143726994	-1.8226651124486892	-4.809412446655104	-1.0549207902089195	-3.171171288198442	-1.0724761362968913	8.266722513502206E-5	0	0	0	1	1	1	0	0	0	1	1	-0.19941494258898232	1.6827836962643665	-1.5656244247809954	-0.06159317641802073	-0.21314782310665284	-0.7585734348687456	0.31885291395132087	-0.3424049989270734	-0.2914500775965012	-0.3431521251130558	-1.617714993158613	0.16497438424779576	-0.3428842774850413	1.7995503652021057	-0.988464366744274	0.47679974094546634	11.006357832625795	1	0	0	0	0.0	0.0	0.0	1.8204026374769318	-1.3650345062432545	3.5576925143726994	0.0	0.0	0.0	-3.171171288198442	-1.0724761362968913	-0.3428842774850413	0.0	0.0	0.0
190000	-2256.3945370325214	0.0	-2256.3945370325214	-2136.0331446252476	46.06003300334383	0.00341	8.727	0.469	10.024771701081248	35.35533395314673	9.402770198555702	5.4223244639767385	10.679044023065918	6.116715081386605	31.952579374118095	6.767752342504371	5.264376631110396	8.249919371557068	4.358173563349067	7.56427514382702	4.1908525055569444E-4	1.192036522508034E-13	0.9981973699780957	6.912772590157794E-6	1.308244207790461E-10	1.620537310364497E-10	2.81355656021706E-12	8.698248617271506E-9	5.136523271599853E-9	5.2881934014739125E-12	2.730234983724426E-7	0.0013763448393890692	5	0	-3.6353494328311644	5.755912467781453	-5.798881700677107	1.487579710040436	-1.756451190968427	3.7315191292354926	-3.9196093834777788	-4.131770477146956	-6.244026785043154	-3.5787947257740287	-1.5309995235490064	4.496854981489185E-5	0	0	0	1	1	1	0	0	0	1	1	0.05669545864078235	1.3170855293904984	-0.007359393499194124	-0.5578391499266736	0.1199195772437546	-0.4373385403188528	1.2158891678161496	-0.3361947121182298	-0.587401001406298	-0.13816031417883184	-0.7763106792271228	-0.22492721575857605	-0.6581256544371683	-0.5560200222757677	-2.9482064540910966	0.028558732009840604	9.472224140401023	0	0	0	0	0.0	0.0	0.0	1.487579710040436	-1.756451190968427	3.7315191292354926	0.0	0.0	0.0	-3.5787947257740287	-1.5309995235490064	0.0	0.0	0.0	0.0
200000	-2242.224333122381	0.0	-2242.224333122381	-2125.138177831588	46.06003300334383	0.00341	8.727	0.469	10.57902532247552	28.496038867441815	6.398505034304667	6.966506172614257	12.870443753231589	5.687473568349279	15.930605230567885	11.016255082522987	4.381665964376542	8.38884516463425	3.352043662345341	8.415701547450455	8.38601100179862E-7	1.2219314082142937E-13	0.8882312672225837	8.61750825752221E-9	1.239723672042698E-8	1.1373718911496429E-10	8.069597810556246E-5	1.4882952324259904E-5	0.001401701442233604	1.4577503531309648E-12	1.0186416836334739E-8	0.11027058248717371	6	1	-7.52103360996363	-1.5585368288586925	-4.052471768823817	1.8711908452187753	-1.7207890110134814	3.6041717514181246	-3.532918298462326	-2.462506740165554	7.025456761327821	-3.8488745920319003	-1.3446561330871278	4.185973297620326E-5	0	1	0	1	1	1	0	0	0	1	1	0.42452375406337745	0.9610371190639632	0.5144392241901818	-0.12830868353652902	0.4985815147810011	0.04965297548158379	0.7601097381874586	0.44961548133244034	-0.39276741502319923	0.272216142456478	-0.33392904076073004	0.18763725482406787	0.2686206476355135	0.4390569682728467	0.6451943544600015	0.6181317983051496	6.60164343401429	1	0	0	0	0.0	-1.5585368288586925	0.0	1.8711908452187753	-1.7207890110134814	3.6041717514181246	0.0	0.0	0.0	-3.8488745920319003	-1.3446561330871278	0.2686206476355135	0.0	0.0	0.0
210000	-2248.9847195396196	0.0	-2248.9847195396196	-2134.9028797575347	46.06003300334383	0.00341	8.727	0.469	12.609672587045498	28.188223726565294	4.5902196139702465	6.655477221950776	13.464446459315838	4.761210173891826	14.614504065471493	10.502275819069093	9.77304825834084	6.8099717019614685	5.1105349927535455	11.57302425209977	3.04010225816975E-4	8.903288877549867E-10	2.1496151463593739E-4	3.827327648303933E-7	5.20660495057296E-9	1.0208984166124934E-13	4.763945679718229E-5	3.953490463831817E-6	4.626105951590054E-6	3.9933741172517925E-11	1.990735618804259E-10	0.9994244201375263	5	0	4.752064657007273	3.9336530683487014	-2.6156298433494327	1.9716856064079373	-2.402888044287996	3.433054514253893	-2.9333146717937306	-3.8816106473473875	1.8355898516101772	-3.525219776342464	-1.7517846859956703	2.038145085202963E-5	0	0	0	1	1	1	0	0	0	1	1	0.37266104355001944	1.1771011508354574	-0.6378752724326459	-0.2663629834822794	0.43824947428307975	-0.6013012673985496	0.5202113231906169	0.18978883680960223	0.11782527772809916	-0.24341517675402477	-0.5304990475508449	0.28687375289824546	1.246858291958005	0.18049174020520567	-0.9150178829564645	-1.2440789335331235	8.686787051782032	0	0	0	0	0.0	0.0	0.0	1.9716856064079373	-2.402888044287996	3.433054514253893	0.0	0.0	0.0	-3.525219776342464	-1.7517846859956703	0.0	0.0	0.0	0.0
220000	-2246.9945911563327	0.0	-2246.9945911563327	-2130.3058367499552	46.06003300334383	0.00341	8.727	0.469	11.797967783948316	35.82349991013106	5.524404849237329	6.2259981238132	11.772319315131488	7.895253585082031	16.26923909087129	6.402182716925202	5.712921340722809	8.601022656922842	2.589379747742417	10.476887448478958	1.1947187162797192E-4	6.812867901288436E-10	8.923412430874958E-4	4.2276400809766744E-7	1.1414303721631466E-8	8.843113388347776E-13	1.4250345692126125E-5	4.837174419246067E-6	1.1001935313156659E-5	2.7051644884375562E-11	1.6142553178665757E-10	0.9989576623808999	5	1	7.522972018203992	-7.04148768297412	1.5339862045192367	1.6525815297091841	-1.9950725565925085	3.5105837850796378	-4.339909267292432	-4.083070433401468	-2.254369300877668	-3.479992385846687	-1.5783994446949294	4.131133222992915E-5	0	0	0	1	1	1	0	0	0	1	1	0.5679928664709843	1.4431906236336576	0.1164171548794785	-0.14120146118439814	0.502589451429425	0.29367882736908774	0.8511041877256974	-0.05127998122351645	-0.12395692636476241	0.2932314864554672	-0.7459601085104487	0.4450330046292157	0.13921112999116209	1.496782383440921	-0.4773724460572897	-0.600008160720741	6.524477805576358	1	0	0	0	0.0	0.0	0.0	1.6525815297091841	-1.9950725565925085	3.5105837850796378	0.0	0.0	0.0	-3.479992385846687	-1.5783994446949294	0.13921112999116209	0.0	0.0	0.0
230000	-2241.8238203055075	0.0	-2241.8238203055075	-2126.335609742672	46.06003300334383	0.00341	8.727	0.469	13.86000141523767	34.316312527413665	8.223027278463103	8.903902724829946	12.481267293931177	6.59472523852584	19.124010025968584	8.371242260726584	4.660400628352967	7.650031891574273	4.552832682370724	8.733006408390876	5.448096387876456E-5	8.259221359912261E-14	0.11122836918264753	1.5232994346589781E-7	2.438701833326826E-9	6.791528014242644E-13	3.145106447340599E-5	4.8809188715880786E-6	2.184637783436115E-5	1.1818972183829746E-12	8.552639230779128E-10	0.8886588158664415	5	0	-4.0977869505282	3.5268041010177713	-3.311170303128133	1.4915977027455283	-1.818050160998085	4.163321702076129	0.4125138687877209	-4.9813319422605415	2.6176394061750834	-3.840555579273705	-1.2964788010613477	3.3579514786237636E-5	0	0	0	1	1	1	0	0	0	1	1	0.21636306789641113	1.1229767970324898	-0.305705604654469	-0.22615433894560177	0.11158487579907096	-0.5263739047620279	0.5383005870499425	-0.28784173623945153	-0.8735426117830817	-0.3779342113118476	-0.89689442117276	-0.2455343407302912	-1.2396703570841419	-0.77128766293817	1.7457925951102111	-0.15882498138459056	11.16343860224156	0	0	0	0	0.0	0.0	0.0	1.4915977027455283	-1.818050160998085	4.163321702076129	0.0	0.0	0.0	-3.840555579273705	-1.2964788010613477	0.0	0.0	0.0	0.0
240000	-2246.965296727273	0.0	-2246.965296727273	-2134.9469379523803	46.06003300334383	0.00341	8.727	0.469	12.748400655207776	26.865545547784887	9.551810473933724	7.103680811100958	8.324014969714547	6.394728849391096	10.030400376799681	8.085024742095023	4.92719702647398	11.327350096761167	3.6441044881536935	9.967806178286267	1.3809192181130677E-6	1.4049203147412435E-15	0.9983542094724148	5.42615647425348E-10	5.483133326051244E-12	4.0688131365350386E-12	2.1136286077389834E-8	2.4232470676187847E-8	5.737455531778436E-8	1.6782382833592914E-11	3.604864245669604E-8	0.0016442702474612958	5	0	-3.1122064911569827	-2.5356339085204547	0.1748981441305777	1.6259426410320859	-2.156670654523465	3.4181582748694654	2.308229107412094	0.09331075684507084	-1.582966716187183	-2.862272728088791	-1.5671498179504424	5.985930579670985E-5	0	0	0	1	1	1	0	0	0	1	1	0.24364159985686393	0.9890804059109244	-0.04503351012493276	-0.34115115126158335	-0.18261951816253089	-0.4462901913483095	0.0038562940311014796	-0.2117506718010892	-0.7069939531737669	0.12545593883159611	-1.0086535720588037	-0.0024037076096125373	-1.580804823688879	0.16957328232436608	0.14643363022213116	-0.17486726844389977	9.991794688980919	0	0	0	0	0.0	0.0	0.0	1.6259426410320859	-2.156670654523465	3.4181582748694654	0.0	0.0	0.0	-2.862272728088791	-1.5671498179504424	0.0	0.0	0.0	0.0
250000	-2252.8344755559697	0.0	-2252.8344755559697	-2134.822122683067	46.06003300334383	0.00341	8.727	0.469	14.679445530269955	32.414855408283735	3.8664840823460147	8.64461930532905	8.733474759759721	5.73234604892747	9.617847706622873	9.90520552697081	7.346201466710379	13.098142715247143	3.474179588546632	12.095716295454995	1.3791002523454277E-11	1.577446241865673E-12	1.0774910430023683E-10	2.3831881196329636E-10	1.55160115863347E-6	5.826351978362322E-9	9.145836640000244E-12	5.832005955027551E-6	0.9995600613306587	1.195534724649965E-15	4.325453313773089E-4	3.533914874478699E-9	5	1	6.655569896147986	-10.97926149825603	-1.1688879316333276	1.6365120991532986	-1.6740316681781202	2.8337162917667116	-7.5332442676599	-4.336796469913449	-1.6824574134115857	-2.952312383740587	-1.0985733146040784	1.2981406998353943E-4	0	0	0	1	1	1	0	0	0	1	1	0.37285650826537775	0.8399950688190975	-0.5372532877946151	-0.25327625826129896	-0.23370029661236372	-0.3916845367586001	-0.10275022660659858	-0.03155230852020524	-0.27351779332489395	0.3158638130724793	-0.7886468844465436	0.1734565910556627	0.1921521031606655	-0.23349405026871548	-0.6573589745366794	-0.15102572548982685	9.776183462226873	1	0	0	0	0.0	0.0	0.0	1.6365120991532986	-1.6740316681781202	2.8337162917667116	0.0	0.0	0.0	-2.952312383740587	-1.0985733146040784	0.1921521031606655	0.0	0.0	0.0
260000	-2247.5017218803937	0.0	-2247.5017218803937	-2135.0905260552627	46.06003300334383	0.00341	8.727	0.469	16.912494208940593	29.43118085616721	6.106280665578141	8.461971007884145	10.300762778073588	5.7062135023112175	8.696048959637338	12.185768991761966	7.310704390679788	11.32243076172943	3.5398888965055355	9.897023403148005	4.3291240447308104E-5	3.794026172446662E-8	1.507484979606113E-4	4.129752881227184E-7	1.002619899515038E-7	1.1403489881991244E-12	6.050597741797974E-4	1.7934647813744618E-5	2.6949543741361614E-5	1.1963717882405327E-10	4.424955627224809E-11	0.9991554649532903	5	1	-4.9167849381440245	-1.2585787915437758	0.9160794394680225	1.3749573288311447	-1.6426437807137941	3.0833335245207327	4.471001777285172	-2.7197990310601714	-0.10558181133403248	-3.592816628142624	-0.954248295469303	8.271927669065587E-5	0	0	0	1	1	1	0	0	0	1	1	0.4273923720946583	0.39781280482934295	0.1699240255220943	-0.4385593237440369	-0.22513634651257786	-0.34349272605633707	-0.3325545910856155	0.07982065157474538	-0.3289254968566007	0.12844056143671034	-0.6345757870704697	-0.11884539912164913	0.3450033237272074	0.39002860206396595	1.3380760070448132	0.18179140478982725	10.383894989839199	1	0	0	0	0.0	0.0	0.0	1.3749573288311447	-1.6426437807137941	3.0833335245207327	0.0	0.0	0.0	-3.592816628142624	-0.954248295469303	0.3450033237272074	0.0	0.0	0.0
270000	-2252.544164736795	0.0	-2252.544164736795	-2133.0581513920565	46.06003300334383	0.00341	8.727	0.469	16.638370530411017	29.495291298968336	6.16826720783729	7.671050478821772	8.659550053147376	4.622734852825722	14.040832058463872	12.04220852455008	4.75155419554231	8.226700691290453	4.970538892164177	9.694336925916028	1.9552740911515506E-4	3.6934110746309866E-10	1.2112774949607574E-4	4.48701095093373E-7	9.8732864573023E-9	4.697641142562134E-13	1.7928870261904278E-4	1.604838995991497E-5	1.6528218941986948E-5	2.0119343141835354E-11	2.668415353534868E-10	0.9994710202987146	5	1	1.7144667108869565	-6.621725762127909	-3.7348795160380375	1.4740658763829857	-1.9245386818340322	3.5380862348941853	2.8247276233028558	9.486796627563674	3.8218428173792045	-3.6459656552914477	-1.2618447911963762	5.24487933382792E-5	0	0	0	1	1	1	0	0	0	1	1	0.25690573008298345	0.15902413508544927	0.13913182668587226	-0.7166420816072868	-0.5761483119889246	-0.6612539923572037	-0.021697061659768452	-0.0891196144747676	-0.901680976315461	-0.3298843139932619	-0.3746077060800049	-0.2952331021061251	0.3963292826339122	-2.625795975747116	-0.4117023472442011	0.37475648328535105	12.006104620644077	1	0	0	0	0.0	0.0	0.0	1.4740658763829857	-1.9245386818340322	3.5380862348941853	0.0	0.0	0.0	-3.6459656552914477	-1.2618447911963762	0.3963292826339122	0.0	0.0	0.0
280000	-2250.5594424249193	0.0	-2250.5594424249193	-2136.3889081436496	46.06003300334383	0.00341	8.727	0.469	12.7381187201167	30.00901923329927	9.220211056988395	10.091943129086388	10.017507887765309	6.150619736831048	17.726028777339874	7.303024068175032	8.184758832677035	10.507672898599374	6.523785322695368	12.621354908789888	6.692469537084927E-5	5.266275054393262E-10	0.0018702937757937394	9.832479578163815E-7	2.540131241147556E-8	5.3425129154404595E-12	1.0144981779374087E-4	8.786429146477721E-6	5.9831524399111256E-5	3.118348134162025E-11	1.2119927762413137E-9	0.9978917033330796	5	1	2.504848507020422	-0.08687352066672305	5.758861895764257	1.5451446001020284	-1.5070667498704748	3.4012202574516635	-3.4084451797620448	-0.2676297777696358	-0.9116328416529286	-3.2435447976956713	-1.1374357013089873	8.838740844531233E-5	0	0	0	1	1	1	0	0	0	1	1	-0.20961816226983895	-0.40363943492305404	0.8380779272755787	-0.7548865723986795	-0.7320591208827089	-0.3693068759261905	-0.049833458975693704	-0.8015628233434204	-0.5035652748141684	-0.21786128857859793	0.02522532285281803	-0.23758987114873967	0.6212858455323057	0.365935581757584	-0.987136883506812	-1.3443810969751535	14.089650459650478	1	0	0	0	0.0	0.0	0.0	1.5451446001020284	-1.5070667498704748	3.4012202574516635	0.0	0.0	0.0	-3.2435447976956713	-1.1374357013089873	0.6212858455323057	0.0	0.0	0.0
