# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Feb 25 09:42:05 CST 2019 [seed=1551058923968]
# -beagle_SSE DTA_385_sample_tight_100m.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	alpha	default.clock.rate	location.clock.rate	default.meanRate	location.meanRate	location.includedPredictors	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.coefficientsTimesIndicators9	location.coefficientsTimesIndicators10	location.coefficientsTimesIndicators11	location.coefficientsTimesIndicators12	location.coefficientsTimesIndicators13	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skyline
2380000	-50519.51121523465	-4487.505738478896	-46032.00547675575	45.671286004194805	1969.2492619410107	1324.830440276397	94.35373642902294	113.34158626843616	123.39119377007786	81.78692408611045	24.013856349068305	32.01835188196645	12.413529748728935	19.019443192772407	21.203222500547007	4.33728006767332	76.0	57.0	181.0	4.0	19.0	18.0	3.0	4.0	18.0	4.0	8.738707994136947	0.4663531326046997	0.0034942939762926733	0.016574332087211395	0.0034942939762926772	0.016574332087211367	2.0	-0.0	0.0	-0.0	0.0	-1.2175392676063708	0.0	0.0	0.0	-0.0	-0.0	0.0	0.6111301187757533	0.0	-45773.26087084075	0.0	0.0	-258.7446059150032	-2086.7494251902226
2400000	-50576.91969751483	-4477.563250882474	-46099.35644663236	46.821155171237635	1968.0993927739678	1298.3538198152062	95.14296765166151	136.98230347308967	102.66438967177214	72.2922656407059	25.09726837970339	26.91810509477008	47.86516368462151	11.336048348473073	24.706612647934097	9.124845201620296	82.0	42.0	182.0	19.0	8.0	10.0	9.0	4.0	21.0	7.0	8.381357873883656	0.4626776483994151	0.003590201239054553	0.014538304252119995	0.0035902012390545534	0.014538304252119985	2.0	0.0	0.0	-0.0	0.0	-1.3207554032409914	-0.0	-0.0	0.0	0.0	0.0	0.0	0.6827691379870878	0.0	-45838.8225488932	0.0	0.0	-260.5338977391571	-2075.3381427668414
2420000	-50532.554942135765	-4481.972435982054	-46050.58250615371	45.67290266948003	1969.2476452757255	1292.4567764199355	80.65210579061154	126.10133953649691	120.42633446070757	47.87046342241602	87.17430510834299	24.058720789939656	44.96286147754851	6.067944685799662	25.09846265336757	3.368775446537791	91.0	44.0	171.0	9.0	3.0	8.0	30.0	3.0	21.0	4.0	8.71181653590293	0.4408205146128643	0.0034285938317591327	0.01945512574076376	0.0034285938317591366	0.019455125740763777	2.0	0.42835184021099754	0.0	0.0	-0.0	-0.6998852885811017	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-45795.12200681373	0.0	0.0	-255.46049933998015	-2076.3741982144343
2440000	-50547.790416863165	-4487.353235432495	-46060.43718143067	46.79425805217921	1968.1262898930263	1310.6107107840307	75.71604315890647	103.8201417025176	100.5725176016936	49.62254194176556	43.95467934320297	22.151883587695608	30.243675074916673	16.828892007249276	20.69529270721194	25.33656177589906	87.0	37.0	180.0	19.0	3.0	2.0	25.0	1.0	15.0	15.0	8.781169664343137	0.4309140864870271	0.0033801483195495096	0.01651354173911684	0.003380148319549507	0.01651354173911684	2.0	0.0	-0.0	-0.0	1.3554811232172976	-0.7855489086889914	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-45800.73705960679	0.0	0.0	-259.70012182388166	-2083.9917206660557
2460000	-50532.79693336896	-4496.790318124406	-46036.00661524456	46.587447555636025	1968.3331003895694	1322.1191826596248	100.93496782399168	113.1095373034664	120.12874821837754	326.39404810383877	58.55326846153724	33.897929245529745	54.64518119464979	17.288950125531418	23.97019925165018	10.211261833955676	86.0	44.0	178.0	3.0	12.0	17.0	17.0	10.0	9.0	8.0	8.738761966729115	0.4517781586831602	0.003480411166689336	0.017879196275911183	0.003480411166689332	0.017879196275911197	2.0	0.0	0.0	-0.0	-0.0	-1.8710783883121378	0.0	-0.0	-0.0	0.0	0.0	0.0	0.8582549826635598	-0.0	-45781.51303347905	0.0	0.0	-254.49358176550942	-2087.643717702522
2480000	-50561.09833016173	-4495.575787328642	-46065.52254283309	47.08734001658364	1967.833207928622	1323.973538215658	109.24004580318541	118.86209235310153	99.41026340601167	45.36190207696661	86.03230086198324	18.435780447063003	20.886865488385	21.99472429101092	25.692402018267206	3.1095049817833793	86.0	46.0	188.0	1.0	1.0	18.0	13.0	23.0	5.0	3.0	8.956802085270095	0.43799290894348114	0.003475944366424145	0.017696056939710804	0.0034759443664241453	0.01769605693971082	2.0	-0.0	0.0	-0.0	-0.0	-1.448326050659472	-0.0	0.0	0.0	-0.0	0.0	0.0	1.2194148195554306	0.0	-45804.826766156635	0.0	0.0	-260.69577667645143	-2086.5902444302114
2500000	-50564.930744609184	-4497.968028025533	-46066.96271658365	46.13029059270481	1968.7902573525007	1322.092176113148	94.40027357531281	157.18700512597746	131.20097015497393	26.655737220478674	28.563252804665797	42.43873893020321	32.38122234165329	16.736362677893126	9.378445958667928	2.992274060241034	95.0	39.0	181.0	18.0	10.0	16.0	1.0	18.0	3.0	3.0	8.983092155536214	0.44422920576616026	0.0034654691102559833	0.0169411781996138	0.003465469110255986	0.016941178199613813	3.0	0.40300108490366954	-0.0	-0.0	0.0	-0.5924994277982427	-0.0	-0.09194939463442364	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-45810.158827329375	0.0	0.0	-256.80388925427695	-2098.1859632450037
2520000	-50554.31000654456	-4503.892012511993	-46050.41799403257	46.36755531393754	1968.552992631268	1327.657897348167	95.43612556383623	112.83941192458698	121.19012214726922	48.42082628907582	38.09582728026091	34.438222466530476	20.44606954602619	29.556867274586693	21.395574423262158	8.851982327831076	95.0	32.0	185.0	17.0	11.0	17.0	9.0	11.0	1.0	6.0	8.856281253701924	0.4689954978880421	0.003493277576424889	0.0205226848899348	0.003493277576424894	0.020522684889934844	2.0	0.463084989697921	0.0	-0.0	-0.0	-0.7416686969940501	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-45799.21928753535	0.0	0.0	-251.19870649721923	-2094.7752097371476
2540000	-50558.29220727947	-4484.382471217782	-46073.90973606169	46.27407150523116	1968.6464764399743	1309.2773410844613	92.6253128061385	118.24982785632254	124.65920620130674	90.50769972402747	34.937912404034705	31.789080316786755	13.517043447101667	18.99234916044965	45.93394751734333	7.510542029662056	89.0	36.0	173.0	17.0	19.0	24.0	7.0	3.0	9.0	7.0	8.513786580634804	0.4041044914953783	0.0033872711920861663	0.014544612401837872	0.0033872711920861663	0.01454461240183786	2.0	0.40646233732459847	0.0	-0.0	-0.0	-1.0487349932481804	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-45807.71734821025	0.0	0.0	-266.1923878514327	-2082.8376470293115
2560000	-50577.2138490997	-4481.388952230998	-46095.824896868704	46.66190105073245	1968.258646894473	1312.1468673277616	77.14925390375768	149.20800228431557	125.35482541832148	92.1717205325467	19.597288725771573	29.65211728031144	20.819159503374387	9.855126285820681	14.25897947440601	1.3391062761697627	89.0	36.0	176.0	22.0	35.0	17.0	4.0	2.0	1.0	2.0	8.431257685403057	0.4356350469625287	0.0034899424990873407	0.016817045987903307	0.0034899424990873485	0.016817045987903338	2.0	0.30804097496573485	-0.0	-0.0	-0.0	-0.7750994553906804	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-45836.30338686503	0.0	0.0	-259.521510003676	-2084.1159568644903
2580000	-50562.7742745754	-4496.645058081483	-46066.129216493915	45.084790444641776	1969.8357575005637	1320.1460973384726	105.53806100654367	145.02216486034627	127.95618458468121	71.88694223680814	28.2826526604323	23.910959306588822	20.087807151131656	29.75444702948748	27.38896390719606	14.383699288145111	97.0	48.0	176.0	3.0	37.0	5.0	2.0	7.0	4.0	5.0	8.92289068467705	0.42645591696079865	0.0034918906357602596	0.014608835186506196	0.003491890635760263	0.014608835186506198	3.0	0.0	0.0	0.0	0.4973258746993172	-1.1336868019095614	0.0	-0.0	0.0	-0.0	0.0	0.0	0.3534773694703278	0.0	-45806.097319740555	0.0	0.0	-260.0318967533598	-2088.996683399399
2600000	-50547.700918864626	-4486.509100013978	-46061.191818850646	45.550689548458436	1969.369858396747	1314.6288194294518	89.0435243587747	120.01980730559441	96.6251383962155	71.84942257808763	21.257813058846253	27.248323901975954	10.62777427132944	16.592658433256965	4.470723371790118	2.6985550059688324	85.0	46.0	181.0	14.0	32.0	6.0	3.0	13.0	1.0	3.0	8.964860604955957	0.44105081124713996	0.003459454649112241	0.015567052342708243	0.0034594546491122443	0.015567052342708259	2.0	-0.0	-0.0	0.0	1.7250553408292542	-0.5522824869370687	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-45797.27169938602	0.0	0.0	-263.92011946462145	-2089.616520572376
2620000	-50558.74420548108	-4494.931568557105	-46063.812636923976	45.62561170409496	1969.2949362411105	1325.67804909904	97.24716740492369	105.33361933667426	104.14573000333935	58.979226753827575	37.0675276500264	31.330383263154783	9.67793043316804	27.93824139922461	5.995668663799791	1.0065838059878118	88.0	51.0	173.0	10.0	31.0	4.0	9.0	13.0	4.0	1.0	8.47355519780933	0.4303587062837179	0.0033823657868960488	0.02364056312892088	0.0033823657868960514	0.023640563128920884	2.0	0.0	0.0	-0.0	1.4525692048404146	-0.5786794284027554	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-45810.916067257844	0.0	0.0	-252.89656966612984	-2087.362696328427
2640000	-50553.659336678655	-4511.94236480995	-46041.71697186871	47.675360281687134	1967.2451876635184	1346.8579894402944	112.87223857218407	125.81857611076485	118.35744023647443	49.51946020956699	24.969960745625077	20.852891664109745	42.760500232425386	32.15531082646116	8.913795540645967	8.796807684996754	74.0	67.0	178.0	8.0	19.0	16.0	2.0	14.0	2.0	4.0	8.576000123886228	0.4319098400906553	0.0032866535802576887	0.021996715771261492	0.0032866535802576874	0.021996715771261506	3.0	0.5198016175106235	-0.0	-0.0	-0.0	-0.7744141106541508	-0.0	-0.0	-0.0	-0.0	0.0	-0.5350795890933526	0.0	0.0	-45796.92994408605	0.0	0.0	-244.78702778265645	-2100.9487944116113
2660000	-50556.48536267646	-4476.6135568039235	-46079.871805872535	47.29118947020566	1967.629358475	1304.5201749206735	89.30817352062662	131.6091898607919	112.05290933347183	19.758201734039492	35.35268453045743	56.670049296643306	25.943624222104987	24.31987164443924	13.964630316173823	4.637938349744088	78.0	68.0	177.0	10.0	15.0	6.0	4.0	17.0	7.0	2.0	8.799918548351094	0.4245746146455281	0.003389103718265453	0.01850388983627161	0.003389103718265453	0.018503889836271596	2.0	-0.0	0.0	0.0	1.240245349267946	-0.9343664920354278	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-45823.8275271422	0.0	0.0	-256.04427873033626	-2073.839536818064
2680000	-50550.39987147266	-4503.229464017033	-46047.170407455626	45.83089336219726	1969.0896545830083	1322.0330415950236	91.86954579484252	114.38832621268479	97.6733510844835	18.40558802293312	31.903498831615043	39.898789184066246	102.79748614566336	45.52122941507712	15.309721300720305	2.2553151019356883	75.0	67.0	181.0	15.0	4.0	12.0	6.0	13.0	7.0	4.0	8.406299531033438	0.45059761964400774	0.0034076378783573585	0.020412711066963365	0.0034076378783573546	0.020412711066963383	2.0	0.4237137885271306	-0.0	-0.0	-0.0	-0.8096679477846589	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-45793.85490358965	0.0	0.0	-253.3155038659779	-2091.7378624853336
2700000	-50551.73783314078	-4490.422308386756	-46061.31552475403	45.2182858847975	1969.702262060408	1320.4484569314543	94.07853532706092	86.30947649403603	101.40690753433125	83.74142640765635	13.901487709933843	73.24798078404736	42.00534101303712	20.615579161973223	16.34456518288985	4.853449737924792	78.0	50.0	190.0	5.0	20.0	5.0	5.0	19.0	8.0	4.0	8.857962833946107	0.42257941871204513	0.0035081076332397552	0.018496853980899258	0.003508107633239753	0.018496853980899255	2.0	0.0	-0.0	0.0	-0.0	-1.5667737278260652	0.0	0.0	-0.0	0.0	0.0	-0.0	0.5616959144279485	-0.0	-45802.73393103675	0.0	0.0	-258.5815937172746	-2084.5220591173734
2720000	-50541.344412370294	-4493.372215163664	-46047.97219720663	46.749159005308485	1968.171388939897	1330.306718408716	104.84511569628364	129.1295973219712	104.87011302588297	72.09282097876718	26.909190387919516	48.122375628620595	33.07174016510184	27.974582089693566	29.124664050519026	28.211608929954007	84.0	37.0	198.0	2.0	18.0	15.0	9.0	5.0	5.0	11.0	8.954961091129924	0.4244280517360073	0.0032790329591044264	0.012515477464545358	0.0032790329591044225	0.012515477464545339	2.0	0.0	-0.0	-0.0	0.9089995607484911	-0.9064193002818532	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-45777.70475984532	0.0	0.0	-270.26743736131107	-2093.9664126408557
2740000	-50568.01909763404	-4484.270741459946	-46083.74835617409	46.55632700451286	1968.3642209406926	1312.1203015655972	107.99711736750086	114.03241849066106	110.65569356772195	27.69353484388237	18.596247551769547	45.38091092577033	24.62743116315275	10.482645829941978	18.756024878110082	5.176923825448214	92.0	38.0	191.0	3.0	14.0	12.0	9.0	8.0	15.0	2.0	8.845079690370765	0.4181549973599016	0.0032957273612317637	0.019077347090414358	0.003295727361231761	0.0190773470904143	2.0	0.4615060144302698	-0.0	0.0	0.0	-0.703742675971499	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-45830.25264781501	0.0	0.0	-253.49570835907954	-2081.5171648429105
2760000	-50541.850797335435	-4493.803131834755	-46048.04766550068	46.22535513447268	1968.6951928107328	1307.7743884758052	87.90011949699176	143.14351054062942	118.28162625161046	102.21701581740078	115.80566230797663	20.304120117188823	33.64870884596649	46.82500062624497	28.43348031674214	18.19690126248331	80.0	52.0	188.0	3.0	1.0	12.0	2.0	4.0	34.0	8.0	8.62959002629973	0.45667391634188675	0.0034988623743869587	0.024679100109047995	0.0034988623743869595	0.024679100109048002	3.0	0.0	0.0	-0.0	0.8227320203223397	-1.1338746830245094	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.5133711645431229	0.0	-45801.65421919525	0.0	0.0	-246.3934463054338	-2077.731687995746
2780000	-50530.28184645311	-4478.751383869669	-46051.53046258344	46.31217992176806	1968.6083680234374	1301.4163144552915	117.69119825634623	129.75958720505005	102.23453863138235	8.178982305734669	27.33277516198901	21.07145897184202	21.61608196009792	65.67014991433206	23.10256146436646	1.6015420551980726	82.0	54.0	188.0	13.0	1.0	6.0	3.0	3.0	32.0	2.0	8.879223809283125	0.4583915173754407	0.0035779085835136388	0.019049353015134263	0.0035779085835136422	0.019049353015134267	2.0	0.37574600496218413	-0.0	0.0	-0.0	-0.6987798965675575	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-45796.04479383236	0.0	0.0	-255.48566875107863	-2070.3839821714687
2800000	-50562.90645376338	-4484.883834227035	-46078.02261953635	45.74791260117938	1969.172635344026	1330.719726800642	105.91199634330408	126.5267184506661	109.34058419897484	38.85876914710363	11.483614471834352	19.526887063216254	36.842616294711775	46.54365550202983	25.423579804107916	4.546663864919693	87.0	63.0	171.0	3.0	13.0	1.0	13.0	4.0	23.0	6.0	8.782660355581802	0.4109149300802971	0.003392901340920657	0.014549769254949819	0.003392901340920653	0.014549769254949791	2.0	-0.0	-0.0	-0.0	0.0	-1.5007913544015432	-0.0	0.0	-0.0	0.0	0.0	0.0	0.8075677955095721	0.0	-45817.58145768079	0.0	0.0	-260.4411618555592	-2086.27488489286
2820000	-50582.28332280468	-4495.343509567772	-46086.93981323691	47.11586323556367	1967.8046847096418	1356.6634457671328	97.89314230830952	171.30074988909308	112.19292069735585	30.128092938620924	8.63538083964832	11.02053286284621	31.302241758739253	44.826240952890046	15.302432347137207	6.489578025272866	89.0	59.0	174.0	3.0	4.0	6.0	11.0	15.0	20.0	3.0	8.70618695122546	0.451750933769849	0.0033719232520429514	0.0137651083144919	0.003371923252042953	0.0137651083144919	2.0	-0.0	-0.0	-0.0	-0.0	-1.7638591767674598	0.0	0.0	-0.0	-0.0	-0.0	0.0	1.012843634970322	0.0	-45825.45871113178	0.0	0.0	-261.48110210512675	-2097.773247474086
2840000	-50547.32420463939	-4509.409509183374	-46037.91469545602	46.18473686928914	1968.7358110759164	1344.083858256643	93.25230619337239	109.92653308571332	113.10593189953191	273.3545786505227	41.91115638427931	24.531768333114943	47.47575536648898	12.843660918835399	20.06634081805313	17.399023759252017	86.0	60.0	173.0	3.0	1.0	2.0	27.0	1.0	24.0	7.0	8.761237568081787	0.45554383918667885	0.003356199767760308	0.012837828731769075	0.003356199767760306	0.012837828731769073	2.0	-0.0	0.0	-0.0	-0.0	-1.2142148379486362	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.838926976709695	0.0	-45774.95140690897	0.0	0.0	-262.9632885470501	-2105.8969456365485
2860000	-50568.477502170674	-4497.165593996063	-46071.31190817461	46.54090100633405	1968.3796469388715	1353.6476343793584	97.90394654147175	129.39226810247538	116.8626661558227	32.09665077497961	29.375015732997994	33.54207058338599	48.99189079593608	17.636597893615434	28.833161740150196	14.28837099683887	88.0	54.0	175.0	1.0	4.0	3.0	18.0	1.0	29.0	11.0	8.579133450357062	0.41847805873424565	0.0032853333169740456	0.012772375494429168	0.0032853333169740487	0.012772375494429186	2.0	-0.0	0.0	0.0	0.0	-1.289579840427409	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.7567732584295379	0.0	-45806.27926014716	0.0	0.0	-265.03264802745275	-2101.381185764452
2880000	-50576.641681836365	-4496.64594729462	-46079.99573454174	46.78176711708969	1968.1387808281158	1352.0135206368539	98.30390887453784	139.38657808236056	106.21879697798686	154.75959468220242	9.814456867063537	27.344178268208555	89.96421816703192	20.627413622698935	26.374760194214844	6.658143203451389	83.0	56.0	174.0	4.0	7.0	17.0	3.0	4.0	30.0	6.0	8.860105695812422	0.4657795840952461	0.003408682305189016	0.013953704031277644	0.00340868230518902	0.013953704031277644	2.0	-0.0	0.0	0.0	-0.0	-1.7313857537905688	-0.0	0.0	-0.0	0.0	0.0	-0.0	1.2971797950847688	0.0	-45819.28096247057	0.0	0.0	-260.7147720711734	-2094.7672631582655
2900000	-50570.42286939893	-4502.724194144331	-46067.6986752546	46.68385618063732	1968.2366917645681	1354.9857055257785	102.08703163289042	139.92224080752106	112.80979237412511	39.75586577816128	36.061147549080815	14.34847002936131	66.76412565891681	60.962318095751336	28.517488341936787	4.002932700801617	88.0	56.0	174.0	4.0	13.0	8.0	4.0	4.0	28.0	5.0	8.460152804048711	0.442512091622149	0.0033233493874714705	0.011176163239798429	0.0033233493874714653	0.011176163239798408	2.0	0.0	0.0	0.0	-0.0	-1.4150531997930649	-0.0	0.0	0.0	-0.0	-0.0	0.0	1.093250559931758	-0.0	-45801.59823057655	0.0	0.0	-266.1004446780483	-2104.2619680797497
2920000	-50561.32307557862	-4496.010953596928	-46065.31212198169	46.00783871385575	1968.9127092313497	1338.2768292389967	116.42636539094262	106.57584163846546	113.86756756623885	77.06949303331845	31.82163481488106	99.07984495807787	47.929143576508615	42.217105056429354	17.10209259751482	5.24550677584579	75.0	50.0	189.0	6.0	22.0	3.0	5.0	3.0	28.0	3.0	8.668327013876892	0.45609637844934753	0.0034203608796520954	0.00953428786080557	0.0034203608796520963	0.009534287860805582	2.0	0.0	0.0	0.0	0.0	-1.5563242170218408	-0.0	0.0	0.0	0.0	0.0	-0.0	1.0475265261625748	0.0	-45790.80587055416	0.0	0.0	-274.50625142752716	-2100.323202778859
2940000	-50572.519041763015	-4504.362730885786	-46068.15631087723	45.98995138049969	1968.9305965647059	1336.9958911078845	96.86846393962676	116.56464635231086	100.88370897606022	99.06177931140427	51.81964266063115	76.60693028958589	14.195122897264813	10.178885179314289	22.290409814593215	12.92931716152062	66.0	54.0	192.0	6.0	27.0	6.0	1.0	3.0	23.0	6.0	8.856659875928553	0.44143218806166434	0.003255577553965678	0.019314982987647413	0.003255577553965687	0.019314982987647455	2.0	0.6365576058382304	0.0	0.0	-0.0	-0.6303135175148014	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-45811.21213931931	0.0	0.0	-256.9441715579259	-2099.4064127089796
2960000	-50560.860531511666	-4491.365915001477	-46069.49461651019	46.44670812852755	1968.473839816678	1312.8191045599747	79.20266076134648	97.47833813632873	110.42166251662805	57.05334124730962	34.95317850991152	51.48354219137021	30.907027336882635	24.934852913028333	16.32876392464057	14.16267348397824	60.0	56.0	203.0	3.0	26.0	3.0	11.0	6.0	15.0	1.0	9.019404438640699	0.43706405973707774	0.003509636952318847	0.017897018857537354	0.0035096369523188466	0.017897018857537316	2.0	0.47570209420989656	-0.0	0.0	0.0	-0.7118282715811359	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-45817.68591212308	0.0	0.0	-251.8087043871044	-2087.3759311346885
2980000	-50552.53512472591	-4487.917927655917	-46064.617197069994	47.10422624175762	1967.8163217034478	1326.902935811543	96.73901425489224	80.51217634773262	113.5198759751711	37.49419160846799	37.15932326210356	17.163068203597586	18.484813115257527	10.24154242161329	18.935350835999483	1.8179787789851043	48.0	57.0	215.0	12.0	25.0	1.0	3.0	6.0	15.0	2.0	8.576572368887932	0.4250473065433338	0.0033554400133615934	0.01752837489582356	0.0033554400133615943	0.017528374895823567	2.0	0.0	-0.0	-0.0	0.0	-1.2651513837218438	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.6754307375369771	0.0	-45808.20676132737	0.0	0.0	-256.4104357426245	-2087.154397816381
3000000	-50547.21953390231	-4501.455340136772	-46045.764193765535	46.341727001345745	1968.5788209438597	1320.732320925559	96.02939255026018	108.97388004124836	115.77972925511986	435.26255353714794	36.77470464508746	40.85124604961222	50.088347378491875	23.54903970318734	33.39048605259656	10.096281050481732	45.0	60.0	214.0	2.0	24.0	9.0	1.0	9.0	11.0	9.0	8.94444592673071	0.4239124367832053	0.0034422457698970186	0.020584396983521065	0.003442245769897017	0.02058439698352109	2.0	-0.0	0.0	0.0	1.497862676318649	-0.9320698285714744	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-45792.99484534504	0.0	0.0	-252.76934842049485	-2090.370242907358
